sid;transport_mode;Y_pred
2712416;4;0
2723645;4;0
2686554;1;0
2686553;4;0
2687220;3;0
2718866;1;0
2686190;4;0
2731830;4;0
2731830;3;0
2726539;3;0
2718105;5;0
2703110;3;0
2728138;1;0
2728328;3;0
2725698;2;1
2721773;9;0
2706317;2;0
2714178;6;0
2709503;4;0
2714101;4;0
2707432;1;0
2680019;3;0
2686938;3;0
2686024;7;0
2684149;4;0
2686191;2;0
2685048;4;0
2685048;2;1
2693874;5;1
2701888;2;1
2701888;3;0
2701888;2;1
2686374;3;0
2700053;6;0
2720431;4;0
2731098;3;0
2726027;4;0
2711649;10;0
2719126;7;0
2687519;9;1
2687520;4;0
2687520;9;1
2682088;2;1
2687204;3;0
2730389;6;0
2692091;3;0
2719126;9;1
2701804;9;1
2729410;6;0
2691788;4;0
2730249;6;0
2723922;7;0
2730946;4;0
2721948;3;0
2721948;4;0
2709248;3;0
2722484;4;0
2721096;3;0
2721105;3;0
2727567;3;0
2732221;2;0
2732360;3;0
2731394;6;0
2703445;6;0
2703445;3;0
2707009;2;1
2722423;4;0
2715522;4;0
2699100;9;0
2699100;1;0
2703445;7;0
2730777;4;0
2715980;3;0
2728777;4;0
2682143;6;0
2680818;3;0
2680818;10;0
2688165;1;0
2688165;5;0
2681756;4;0
2681756;10;0
2697688;4;0
2697688;3;0
2695095;7;0
2695095;2;0
2683601;4;0
2695495;7;0
2708652;10;0
2708652;9;1
2717871;1;0
2707797;1;0
2711423;7;0
2681347;2;1
2692287;6;0
2698523;4;0
2703631;3;0
2701817;4;0
2683031;3;0
2685695;3;0
2702860;3;0
2698523;5;0
2701212;3;0
2690578;5;0
2690578;6;0
2708667;5;0
2679849;2;1
2711232;4;0
2733293;5;0
2715283;4;0
2710511;6;0
2713295;2;1
2731959;3;0
2728588;1;0
2692224;1;0
2717109;5;1
2719727;2;1
2717964;3;0
2711232;3;0
2721391;2;1
2708940;3;0
2713100;6;0
2708576;2;1
2695019;2;1
2695019;4;0
2688308;4;0
2717110;3;0
2717110;5;0
2705030;6;0
2717110;6;0
2687497;5;0
2687497;2;1
2687497;7;0
2692104;1;0
2732641;1;0
2728350;3;0
2713377;7;0
2691729;4;0
2691729;3;0
2687711;3;0
2719023;2;1
2716993;6;0
2705175;4;0
2705175;5;1
2729173;4;0
2709315;9;0
2709314;3;0
2709315;2;1
2727187;6;0
2719023;4;0
2702914;1;1
2720612;1;0
2680537;11;0
2711473;2;1
2711473;9;0
2707619;7;0
2696297;7;0
2692457;3;0
2696520;7;0
2711815;3;0
2697299;3;0
2694658;10;0
2691039;11;0
2715645;9;0
2715645;2;1
2728035;4;0
2707629;3;0
2706792;6;0
2730215;2;1
2730215;3;0
2726810;1;0
2724896;6;0
2690045;1;0
2720755;4;0
2710051;1;0
2720755;6;0
2733034;9;0
2720038;7;0
2725496;2;1
2714409;1;0
2714409;2;1
2726851;1;0
2726851;5;0
2679986;4;0
2707088;9;0
2709578;2;0
2723454;3;0
2726851;3;0
2701211;5;1
2681083;5;0
2723454;6;0
2679788;4;0
2721425;1;0
2732392;3;0
2729630;10;0
2719008;2;0
2723340;2;0
2729302;11;0
2697358;2;1
2722661;4;0
2714477;1;0
2678866;2;1
2702742;3;0
2725645;7;0
2725646;7;0
2682263;3;0
2682263;7;0
2708227;7;0
2730193;7;0
2717902;7;0
2698889;4;0
2718785;4;0
2716956;1;0
2708066;2;0
2700864;1;0
2700864;6;0
2700864;4;0
2683859;4;0
2720978;9;0
2694008;7;0
2694007;7;0
3045559;3;0
3002828;11;0
3002828;4;0
3002828;3;0
3034503;3;0
3032090;3;0
3032091;2;0
3018625;3;0
3017014;2;0
3023668;7;0
3040487;4;0
3040487;3;0
3004371;2;1
3030709;9;0
3040846;1;0
3030975;2;1
3047102;2;1
3030597;7;0
3030708;3;0
3022311;5;0
3047697;2;1
3021530;3;0
3023188;10;0
3026270;4;0
3023831;9;0
3029012;7;0
3028453;9;0
3028236;2;1
3033876;3;0
3003082;4;0
3047011;5;0
3003082;9;0
3031641;1;0
3031275;1;0
3025487;1;0
3047124;9;0
3047124;3;0
3026680;4;0
3026680;3;0
3038256;10;0
3017878;3;0
3017878;6;0
3013099;7;0
3013099;10;0
3045111;4;0
3045111;1;0
3045111;3;0
3002636;4;0
3005081;7;0
3023256;3;0
3048749;9;0
3015274;3;0
3014049;7;0
3036354;4;0
3042270;7;1
3005850;9;0
3015880;4;0
3047301;4;0
3041279;7;0
3032545;2;1
3032545;4;0
3035401;1;0
3035401;7;0
3036587;7;0
3026682;3;0
3044300;5;0
3043526;4;0
3041038;4;0
3041710;1;0
3041658;6;0
3043526;3;0
3041710;1;0
3041658;2;1
3050467;1;1
3004930;6;0
3011483;7;0
3038178;6;0
3021735;3;0
3024297;5;1
3009294;1;1
3046376;2;1
3013230;9;0
3013230;3;0
3027024;3;0
3029757;7;0
3010736;4;0
3007461;3;0
3010494;1;0
3035988;4;0
3050106;10;0
3004951;7;1
3049762;4;0
3004950;7;1
3014322;9;0
3012977;3;0
3025263;3;0
3023398;3;0
3023398;1;0
3019963;4;0
3007347;6;0
3008960;6;0
3008960;2;0
3002614;4;0
3002614;9;0
3047582;6;0
3047582;3;0
3042342;3;0
3047646;9;0
3014705;4;0
3025256;11;0
3033968;6;0
3034688;4;0
3046741;7;0
3018692;4;0
3018982;3;0
3032780;1;0
3032648;2;1
3032648;7;0
3032648;9;0
3008907;3;0
3049878;4;0
3024902;9;0
3026949;2;1
3050200;5;1
3045938;2;1
3032019;3;0
3032019;4;0
3032042;7;0
3003572;3;0
3004948;7;1
3004948;3;0
3033407;4;0
3010600;2;1
3044099;4;0
3027235;3;0
3015820;6;0
3015820;3;0
3015820;1;0
3015820;4;0
3047231;6;0
3050119;6;0
3050105;6;0
3041938;4;0
3015268;5;0
3008070;4;0
3010990;2;1
3035404;5;0
3040129;3;0
3034853;6;0
3036590;5;0
3039264;1;0
3027867;5;0
3030712;3;0
3030700;6;0
3040659;2;1
3017635;4;0
3031601;3;0
3039721;7;0
3043536;10;0
3006103;11;0
3018284;3;0
3018284;1;0
3004954;7;0
3031234;9;0
3042076;4;0
3027237;5;0
3026504;4;0
3023149;5;1
3030998;6;0
3011491;3;0
3011494;1;1
3011494;6;0
3011494;3;0
3009269;1;0
3017137;6;0
3017460;5;0
3012985;6;0
3044791;3;0
3042223;6;0
3048817;1;0
3046438;3;0
3050405;6;0
3048870;1;0
3046526;7;0
3046526;6;0
3047512;6;0
3046526;4;0
3034106;4;0
3034106;10;0
3039865;6;0
3045930;10;0
3045930;2;1
3045930;3;0
3004492;10;0
3004492;2;1
3050040;2;1
3030959;1;0
3049847;3;0
3019082;9;0
3050040;9;0
3007640;9;0
3007640;3;0
3014210;3;0
3045929;3;0
3019812;1;0
3044170;10;0
3015739;7;0
3015739;10;0
3007120;1;0
3030858;10;0
3033409;2;1
3004475;4;0
3009263;3;0
3013605;4;0
3016433;4;0
3008764;4;0
3023743;1;0
3023737;1;0
3023743;3;0
3037862;3;0
3037862;5;0
3042592;3;0
3004844;6;0
3014337;5;0
3014193;1;0
3011559;6;0
3009979;2;0
3037888;6;0
3034620;6;0
3037888;3;0
3037888;4;0
3036781;3;0
3036781;1;0
3030463;5;1
3034126;6;0
3026065;3;0
3027906;3;0
3027906;4;0
3043289;5;0
3014193;1;0
3004844;1;0
3048411;6;0
3037667;6;0
3007269;6;0
3025793;1;0
3025794;3;0
3025210;4;0
3050050;2;1
3025193;1;0
3025193;7;0
3003344;10;1
3014537;7;1
3018106;3;0
3009650;2;1
3017139;3;0
3017139;1;0
3025103;3;0
3020732;3;0
3007374;5;1
3011785;3;0
3041407;2;1
3013180;5;1
3041407;3;0
3043132;3;0
3049606;6;0
3046699;5;0
3032579;7;0
3025846;4;0
3025846;9;0
3037500;9;0
3037498;9;0
3037500;1;0
3037498;3;0
3019843;4;0
3025933;1;0
3037135;9;0
3023527;3;0
3023257;3;0
3022592;2;1
3022592;9;0
3003922;5;0
3013742;5;0
3050054;2;1
3023758;4;0
3025738;10;0
3045323;3;0
3045323;9;0
3028285;1;0
3038031;1;0
3010393;6;0
3020363;1;0
3027673;3;0
3027673;7;0
3027042;3;0
3012886;3;0
3024856;6;0
3020742;4;0
3018217;5;0
3037657;6;0
3039064;4;0
3025580;1;1
3040806;4;0
3020432;3;0
3032248;3;0
3012234;5;0
3012234;1;0
3021209;5;0
3016478;4;0
3016478;1;0
3010091;3;0
3020742;9;0
3040813;9;0
3041290;3;0
3049113;3;0
3016848;4;0
3035240;2;1
3040019;3;0
3030200;2;0
3023225;1;1
3004661;3;0
3009449;9;0
3030524;4;0
3039196;9;0
3046364;3;0
3031438;1;1
3032735;1;0
3032735;6;0
3018080;10;0
3024599;2;1
3004280;3;0
3027736;3;0
3024855;5;1
3027736;1;1
3020224;6;0
3018857;5;0
3037922;6;0
3039880;3;0
3037922;1;0
3037922;2;1
3019811;4;0
3012486;3;0
3019811;5;0
3043372;3;0
3020224;1;0
3039068;2;1
3047569;1;0
3022913;10;0
3036668;4;0
3022457;9;0
3022458;3;0
3022457;6;0
3033975;4;0
3032721;1;0
3046381;3;0
3029698;4;0
3025448;2;0
3029232;3;0
3014756;1;0
3014756;9;0
3014756;1;0
3037168;2;1
3031501;7;0
3034410;2;1
3034410;3;0
3040587;7;0
3037171;4;0
3037041;2;1
3026253;2;0
3024068;4;0
3028833;3;0
3003886;4;0
3007590;4;0
3035269;1;0
3009016;9;0
3013171;9;0
3042937;1;0
3018453;4;0
3012501;4;0
3008011;2;1
3037497;4;0
3038371;3;0
3024866;1;0
3029779;1;0
3024866;4;0
3025395;6;0
3024866;3;0
3011606;2;1
3036701;5;0
3028350;2;0
3030006;9;0
3027959;4;0
3027959;3;0
3046420;2;0
3013030;7;0
3046420;6;0
3036700;4;0
3003950;3;0
3012222;4;0
3013031;4;0
3011606;3;0
3024598;1;0
3024598;1;0
3020914;11;0
3027538;7;0
3028918;2;0
3048740;3;0
3036446;3;0
3009352;3;0
3045833;6;0
3046072;5;1
3046544;4;0
3041912;6;0
3049149;9;1
3049001;3;0
3048391;3;0
3016045;3;0
3038984;4;0
3013521;3;0
3034425;4;0
3044502;9;1
3011061;2;0
3025280;1;0
3043483;7;0
3010070;1;0
3010070;6;0
3040802;3;0
3049443;4;0
3044506;7;0
3049443;10;0
3020123;6;0
3019118;2;0
3028533;3;0
3036967;3;0
3036967;9;1
3005235;4;0
3020123;9;1
3003703;3;0
3003703;4;0
3006833;2;1
3042730;3;0
3048825;4;0
3037210;7;0
3007500;3;0
3037263;3;0
3012031;3;0
3022028;5;1
3010912;3;0
3037263;1;0
3030401;3;0
3045414;3;0
3023298;2;1
3021108;3;0
3017523;2;1
3005283;9;1
3005285;3;0
3029553;4;0
3036884;11;0
3048524;7;0
3024478;8;0
3024073;1;0
3033065;2;1
3033530;3;0
3005796;3;0
3005798;3;0
3004713;6;0
3004817;5;1
3045346;3;0
3042833;6;0
3047730;7;1
3049718;3;0
3037268;8;0
3027759;2;1
3020634;2;1
3043159;3;0
3020326;1;0
3033623;3;0
3015334;2;0
3033621;1;0
3003363;9;0
3008064;3;0
3004958;4;0
3007868;4;0
3003363;2;1
3044493;4;0
3013629;3;0
3014467;3;0
3005417;4;0
3042431;2;1
3042431;3;0
3002872;7;0
3015934;3;0
3011242;4;0
3029850;9;0
3050401;1;0
3032733;9;0
3043701;7;0
3030886;3;0
3038689;3;0
3038692;11;0
3036643;1;0
3043490;7;0
3013752;7;1
3025852;6;0
3006705;9;0
3005433;4;0
3049578;4;0
3018976;7;0
3018723;9;0
3018976;3;0
3041654;3;0
3013669;2;1
3041410;4;0
3014617;7;0
3044836;5;0
3036968;9;0
3042807;1;0
3042807;3;0
3034811;1;0
3035116;3;0
3029053;3;0
3039818;3;0
3002609;1;0
3050068;3;0
3024057;3;0
3048006;9;0
3037749;7;0
3039695;3;0
3015573;3;0
3015573;4;0
3004087;3;0
3022109;1;0
3002984;4;0
3006950;9;0
1662438;1;0
1668346;6;0
1677710;1;0
1677710;6;0
1665960;3;0
1669008;2;0
1668942;4;0
1668942;1;0
1699129;6;0
1669097;6;0
1675765;3;0
1689893;2;1
1667173;7;0
1667173;3;0
1668959;5;0
1682261;4;0
1667785;2;1
1688402;3;0
1688402;10;1
1695634;9;0
1698056;3;0
1667762;1;0
1685988;10;0
1656274;7;1
1690205;1;0
1672236;8;0
1653182;3;0
1653182;9;0
1679237;5;0
1688626;5;0
1666448;9;0
1666448;4;0
1678172;4;0
1678541;4;0
1680508;4;0
1690853;7;0
1676558;4;0
1676558;1;0
1689782;4;0
1699564;2;0
1699731;7;0
1699731;3;0
1690305;4;0
1689953;6;0
1669049;6;0
1675599;6;0
1690305;3;0
1693838;3;0
1693838;7;0
1700213;9;0
1700213;2;1
1670613;3;0
1660958;1;0
1660958;1;1
1652296;4;0
1699959;3;0
1699790;4;0
1687218;9;0
1696087;7;1
1678484;4;0
1685914;3;0
1699077;3;0
1699077;4;0
1685914;7;0
1659751;4;0
1678848;9;0
1678848;1;0
1685899;9;0
1694244;3;0
1658134;3;0
1696259;3;0
1683990;7;0
1653970;3;0
1653970;6;0
1667470;3;0
1666062;4;0
1675907;2;0
1675907;6;0
1677186;7;0
1687453;3;0
1670558;11;0
1696709;6;0
1685344;4;0
1663563;1;0
1651168;1;0
1651168;7;0
1662241;5;1
1663563;9;0
1700059;7;0
1700059;9;1
1688218;9;0
1688218;2;1
1688503;4;0
1666349;7;1
1655334;9;0
1661365;2;1
1659315;2;1
1686726;3;0
1666332;9;0
1691800;4;0
1659315;3;0
1661365;5;0
1674800;7;0
1674799;7;0
1666877;3;0
1666877;4;0
1682050;7;0
1682050;4;0
1675572;4;0
1675572;10;0
1658534;1;0
1686899;7;0
1686899;1;0
1695106;6;0
1688639;6;0
1693284;2;1
1690384;4;0
1673981;4;0
1675584;3;0
1675584;1;0
1660907;4;0
1673667;2;1
1660907;9;1
1692393;3;0
1672539;4;0
1672782;4;0
1672782;2;1
1676192;3;0
1676192;5;1
1656966;1;0
1652490;4;0
1652490;3;0
1689930;3;0
1686245;4;0
1686245;7;0
1666547;4;0
1668820;4;0
1695856;7;0
1664759;6;0
1660057;2;0
1695856;4;0
1675497;3;0
1672386;5;0
1663129;10;0
1663141;7;0
1665038;4;0
1680267;4;0
1680267;3;0
1700509;7;0
1665996;7;0
1666944;1;0
1693836;4;0
1693836;7;0
1689639;6;0
1651921;5;1
1693840;3;0
1697677;1;0
1696292;3;0
1667871;1;0
1675806;1;0
1674558;5;0
1683345;1;0
1687840;3;0
1684354;5;1
1687080;7;0
1659516;3;0
1659516;7;0
1661691;2;1
1671234;2;1
1667226;3;0
1679357;4;0
1689634;9;1
1683381;1;0
1689380;1;0
1683342;7;0
1693353;3;0
1693355;1;0
1669519;1;0
1683342;2;0
1669660;3;0
1660811;2;0
1660811;3;0
1666834;9;1
1662343;4;0
1679533;3;0
1689199;1;0
1696030;5;0
1696030;3;0
1662233;1;0
1657281;3;0
1656443;3;0
1653593;7;0
1696169;3;0
1697769;5;0
1673287;2;0
1673287;6;0
1676440;2;1
1669094;5;0
1673820;7;0
1689815;9;1
1676781;9;0
1653547;4;0
1655917;3;0
1676512;10;0
1655917;2;0
1697555;7;0
1697555;10;0
1697555;9;0
1669206;1;0
1683329;3;0
1687325;3;0
1669361;3;0
1670389;3;0
1681348;2;1
1681348;3;0
1659122;3;0
1670389;1;0
1671776;2;1
1671036;4;0
1659167;2;1
1665846;4;0
1668060;7;0
1681892;5;0
1681892;2;1
1679492;4;0
1693892;5;1
1679492;1;0
1688733;3;0
1687234;6;0
1661702;1;1
1678539;1;0
1672932;6;0
1697136;2;1
1697136;4;0
1683858;5;1
1678952;1;0
1678952;1;0
1682930;7;0
1667555;3;0
1682837;3;0
1682837;6;0
1655919;3;0
1655920;6;0
1689226;2;0
1659314;3;0
1659314;10;0
1673697;3;0
1686241;3;0
1666804;3;0
1700453;1;0
1672902;7;0
1689718;6;0
1688909;4;0
1684498;5;1
1686239;3;0
1698732;6;0
1695146;5;1
1693429;6;0
1695146;3;0
1669214;1;0
1670960;6;0
1670499;3;0
1678169;1;1
1678169;2;0
1660000;2;1
1659184;5;0
1652636;5;1
1650967;3;0
1650967;6;0
1684498;3;0
1695463;4;0
1663074;9;1
1651753;4;0
1690239;5;0
1695134;1;0
1661447;1;0
1676114;3;0
1691569;3;0
1693505;1;0
1683279;4;0
1661885;1;0
1683055;2;1
1660243;2;1
1682329;6;0
1682322;4;0
1688227;7;0
1688227;9;1
1661885;2;1
1699587;7;0
1661885;4;0
1670774;1;0
1692115;2;0
1692115;10;0
1680575;4;0
1666960;3;0
1651302;3;0
1651839;7;0
1651839;2;0
1651302;7;0
1667302;7;0
1688752;3;0
1688756;4;0
1685376;6;0
1685376;3;0
1656909;7;0
1698530;3;0
1689328;1;0
1690722;5;0
1689328;5;0
1685375;6;0
1651575;9;1
1659769;6;0
1656909;3;0
1662354;1;1
1675864;3;0
1675225;3;0
1668062;3;0
1670896;6;0
1669727;9;1
1699327;1;0
1682806;1;0
1682806;3;0
1695481;3;0
1653089;4;0
1653089;10;0
1672599;7;0
1697550;9;0
1658871;3;0
1667813;2;1
1698709;10;0
1659316;7;0
1655365;3;0
1675050;1;0
1659319;3;0
1689275;3;0
1691006;3;0
1691006;7;0
1670947;10;0
1695174;1;0
1657648;2;1
1657648;7;0
1698752;1;0
1692095;1;0
1654328;4;0
1688292;5;1
1683242;3;0
1696101;5;0
1672621;6;0
1674560;2;1
1663540;3;0
1662388;4;0
1663101;6;0
1666846;3;0
1660595;5;1
1660595;6;0
1657026;1;0
1657026;4;0
1660809;1;0
1660809;5;0
1674560;7;0
1663152;4;0
1666752;3;0
1698308;7;1
1698308;1;0
1662003;3;0
1678498;1;0
1657128;2;1
1696728;1;0
1657128;4;0
1657128;9;1
1661181;2;1
1661181;10;0
1661181;3;0
1664439;9;0
1678306;6;0
1678306;4;0
1682500;4;0
1678306;10;0
1694326;4;0
1682500;2;1
1683724;3;0
1658447;6;0
1679785;3;0
1653096;2;1
1672983;7;1
1687906;3;0
1696056;3;0
1655719;9;0
1651069;4;0
1655719;4;0
1691495;4;0
1686144;6;0
1652900;3;0
1651574;6;0
1651574;2;1
1658037;6;0
1657022;7;0
1660015;4;0
1690422;3;0
1695852;4;0
1700667;4;0
1700662;1;0
1700667;5;0
1700671;4;0
1683797;1;0
1683018;6;0
1683797;6;0
1683788;4;0
1700662;6;0
1700671;1;1
1698688;9;1
1691157;9;1
1681042;7;0
1681042;1;0
1693340;3;0
1700834;3;0
1669939;4;0
1696334;3;0
1676987;1;1
1662923;1;0
1652299;5;1
1688137;7;0
1673030;4;0
1691158;6;0
1654190;9;1
1668681;6;0
1693365;3;0
1664045;6;0
1661603;5;1
1655858;6;0
1680759;1;0
1661418;1;0
1669873;5;1
1683617;4;0
1680170;3;0
1678585;7;0
1689960;6;0
1690618;2;1
1694320;6;0
1673028;2;1
1676698;2;1
1677656;1;0
1667375;3;0
1668979;3;0
1677440;7;0
1655735;2;0
1679390;4;0
1685800;3;0
1685800;10;0
1661754;7;0
1666168;4;0
1683372;4;0
1670478;2;1
1656154;9;1
1694562;4;0
1667648;1;0
1667648;7;0
1678496;3;0
1659597;3;0
1683254;4;0
1677757;4;0
1690098;9;0
1673755;11;0
1685275;1;0
1685275;3;0
1658482;2;1
1660411;4;0
1681280;9;1
1692444;11;0
1694570;3;0
1695495;10;0
1695496;7;0
1689993;2;1
1698492;1;0
1698481;6;0
1698488;7;0
1689993;3;0
1693591;4;0
1652981;1;0
1689614;3;0
1670723;3;0
1667471;2;1
1667230;6;0
1663117;7;0
1665101;3;0
1670723;5;1
1661333;3;0
1689903;5;1
1670357;7;0
1665101;6;0
1663117;2;1
1690379;9;0
1673738;3;0
1653952;3;0
1665101;2;0
1677192;9;0
1677192;7;0
1671746;3;0
1652612;7;0
1684281;7;0
1660685;2;0
1680132;7;0
1680132;9;0
1695774;6;0
1687151;7;0
1680297;6;0
1661338;1;0
1687400;3;0
1690336;7;0
1692458;1;0
1699567;3;0
1685452;5;1
1661335;1;0
1663140;4;0
1684225;5;0
1684225;2;1
1651061;3;0
1680373;1;0
1692458;5;0
1692458;1;0
1692437;2;1
1691077;6;0
1693798;7;0
1690336;7;0
1695633;9;0
1694238;2;1
1661338;1;0
1663670;2;1
1698486;5;0
1698486;7;0
1679813;2;1
1656738;2;1
1656738;5;0
1665075;3;0
1665075;2;1
1675100;3;0
1665075;10;0
1651769;10;0
1651769;4;0
1654517;4;0
1690917;3;0
1690479;6;0
1690479;3;0
1690917;4;0
1664967;4;0
1698560;10;0
1679810;2;1
1697438;1;0
1685592;6;0
1687865;1;1
1682547;6;0
1697438;3;0
1673955;5;0
1667073;1;1
1697438;5;0
1687865;4;0
1699616;3;0
1685078;4;0
1685078;10;0
1690916;1;0
1680620;1;0
1653464;4;0
1698562;4;0
1674289;4;0
1681353;2;1
1690638;4;0
1693884;4;0
1690309;2;1
1672636;6;0
1658313;1;0
1671034;3;0
1689045;4;0
1689045;3;0
1662352;4;0
1698393;2;1
1652724;6;0
1670164;6;0
1670164;2;1
1695887;4;0
1698169;4;0
1676123;2;1
1651563;6;0
1651563;5;1
1693085;5;0
1693085;6;0
1700643;6;0
1652960;4;0
1693085;1;0
1700644;3;0
1672759;2;1
1672759;8;0
1686909;7;0
1663457;3;0
1692146;4;0
1687405;9;0
1687406;6;0
1663457;4;0
1687406;3;0
1657079;10;0
1669280;7;1
1669280;6;0
1658089;4;0
1663089;6;0
1651771;4;0
1684925;4;0
1661429;9;0
1661707;3;0
1657477;8;0
1657477;7;0
968937;3;0
938901;6;0
938901;3;0
949923;7;0
949923;3;0
966098;3;0
971581;3;0
971581;4;0
979221;7;0
979221;1;0
957556;2;1
953710;3;0
956421;6;0
964025;3;0
964025;9;0
963787;1;0
963787;4;0
954838;1;0
940652;9;0
954255;4;0
943390;6;0
949901;3;0
957867;4;0
939489;9;0
934138;1;0
961639;4;0
939976;4;0
954863;1;0
958757;5;1
939975;10;0
941260;6;0
938078;7;0
937337;5;0
961639;3;0
939975;7;0
939976;1;0
956907;10;0
970367;3;0
959020;1;0
943507;10;0
928453;1;0
928453;7;0
941533;1;0
930034;6;0
963954;4;0
939680;11;0
930034;4;0
930036;9;0
947878;10;0
943032;7;0
966799;1;0
966799;3;0
961069;3;0
976176;3;0
953399;1;0
927781;1;0
962835;9;0
962835;3;0
963845;4;0
959641;1;0
947845;1;0
953605;1;1
940441;3;0
943643;6;0
937928;2;1
934583;5;1
934600;3;0
937928;4;0
932695;4;0
971392;6;0
977920;3;0
974641;9;0
974638;1;1
946779;9;0
934601;9;0
950952;4;0
964226;1;0
934601;4;0
937317;9;0
972122;2;1
979505;4;0
972122;1;0
960727;3;0
960727;2;1
956922;10;0
929340;7;0
962434;3;0
962434;4;0
934015;3;0
927934;7;1
951197;4;0
941798;3;0
941801;7;0
941888;4;0
977412;6;0
977398;6;0
977412;1;0
977412;2;0
972407;6;0
932255;3;0
932696;4;0
932255;4;0
937230;4;0
936924;6;0
953903;5;0
953903;1;0
953533;7;0
948687;4;0
956621;6;0
967866;7;0
975507;4;0
975282;3;0
961805;4;0
964204;4;0
971768;7;0
952525;4;0
976883;3;0
968463;5;1
931039;3;0
936111;1;0
963171;9;0
963893;3;0
957673;4;0
951187;3;0
951187;4;0
965017;4;0
965018;4;0
938620;3;0
961161;6;0
928988;9;1
963171;10;0
962542;3;0
956725;2;1
956725;3;0
955164;1;0
927380;6;0
935067;7;0
930584;9;1
967501;1;0
964336;1;0
929351;3;0
973460;7;0
966172;3;0
930958;3;0
941704;11;0
941704;3;0
948812;7;0
960689;3;0
934848;1;0
961804;3;0
959484;6;0
946967;6;0
945402;6;0
953755;2;1
940389;7;0
943234;3;0
941165;5;0
943234;1;0
934613;4;0
937482;4;0
932146;5;1
953665;5;1
939238;4;0
954574;4;0
929638;3;0
950201;6;0
965651;5;1
964647;4;0
964126;2;1
965193;6;0
979665;2;0
974612;9;0
963197;10;0
950389;6;0
979665;4;0
967658;9;1
979621;4;0
959702;4;0
938588;4;0
938588;5;0
969213;6;0
930257;1;0
932600;6;0
932876;6;0
964127;3;0
941286;4;0
949122;7;0
949122;3;0
956454;6;0
962667;5;0
962769;1;0
959953;3;0
963125;6;0
956454;4;0
962769;4;0
975509;4;0
978983;4;0
977416;4;0
975509;1;0
972628;1;0
975509;3;0
972628;6;0
976239;5;1
973486;4;0
974240;4;0
974240;2;0
929900;4;0
966240;4;0
970405;4;0
939823;9;1
968444;4;0
939524;1;0
939524;4;0
966365;4;0
964053;2;1
957411;7;0
957411;3;0
979473;2;1
953973;7;0
951690;3;0
954892;3;0
932261;1;0
943282;3;0
938185;6;0
932885;9;0
932885;6;0
966939;6;0
976383;5;0
969204;3;0
976383;6;0
943022;2;1
938683;6;0
938683;1;0
940200;3;0
938188;5;1
965047;4;0
950891;1;0
961969;1;0
963729;2;1
941159;4;0
968965;2;1
976979;5;0
940036;9;1
978928;2;1
972551;6;0
972551;3;0
978928;4;0
936735;11;0
929912;2;1
978486;7;1
974039;1;0
940693;4;0
953984;3;0
945535;9;1
957588;1;0
951177;3;0
950314;6;0
979009;5;0
942126;1;1
976093;2;0
934609;1;0
945547;3;0
967239;1;0
946988;5;1
957641;1;0
957641;7;0
957642;7;0
934609;6;0
952576;4;0
952576;9;1
969456;3;0
969456;7;0
971695;7;0
972363;6;0
971695;11;0
927768;7;0
927768;2;1
949808;4;0
928273;6;0
951155;10;0
957529;7;0
959004;7;0
936179;9;1
959004;3;0
932857;9;1
954300;7;0
972554;6;0
935693;3;0
940524;4;0
955373;3;0
937306;5;0
941145;1;0
968042;1;0
949587;3;0
936377;3;0
968826;4;0
968826;7;0
948313;4;0
945674;3;0
956006;3;0
956006;9;0
934596;5;1
952337;5;0
951235;1;0
939499;1;0
977352;3;0
935070;5;1
935071;6;0
928648;1;1
947378;6;0
947636;1;0
952337;3;0
941831;7;1
964520;3;0
964520;6;0
964520;9;1
937301;7;0
934470;6;0
966601;9;1
929675;1;1
969042;5;0
927379;3;0
940964;2;1
